SK_ID_CURR,Prediction,Conclusion
121772,1,Buruk
121778,1,Buruk
121791,0,Baik
121792,0,Baik
121822,0,Baik
121825,1,Buruk
121832,0,Baik
121841,1,Buruk
121846,1,Buruk
121850,1,Buruk
121851,1,Buruk
121853,0,Baik
121857,1,Buruk
121862,0,Baik
121863,1,Buruk
121875,1,Buruk
121881,0,Baik
121896,1,Buruk
121901,0,Baik
121908,0,Baik
121909,1,Buruk
121916,0,Baik
121919,1,Buruk
121921,1,Buruk
121933,0,Baik
121947,1,Buruk
121948,1,Buruk
121963,0,Baik
121968,0,Baik
121970,0,Baik
121978,0,Baik
121991,0,Baik
121996,0,Baik
121997,0,Baik
122000,0,Baik
122015,0,Baik
122017,0,Baik
122027,0,Baik
122044,1,Buruk
122047,1,Buruk
122055,0,Baik
122065,1,Buruk
122069,0,Baik
122074,1,Buruk
122086,0,Baik
122089,0,Baik
122099,1,Buruk
122102,1,Buruk
122118,0,Baik
122124,1,Buruk
122125,0,Baik
122129,0,Baik
122133,0,Baik
122135,1,Buruk
122136,0,Baik
122142,0,Baik
122154,0,Baik
122158,0,Baik
122160,1,Buruk
122165,1,Buruk
122166,0,Baik
122170,0,Baik
122175,0,Baik
122192,1,Buruk
122207,1,Buruk
122210,1,Buruk
122215,1,Buruk
122222,1,Buruk
122234,1,Buruk
122235,1,Buruk
122236,1,Buruk
122248,1,Buruk
122256,1,Buruk
122257,0,Baik
122258,1,Buruk
122259,0,Baik
122260,0,Baik
122264,0,Baik
122266,0,Baik
122268,1,Buruk
122271,1,Buruk
122283,1,Buruk
122286,0,Baik
122288,0,Baik
122301,0,Baik
122313,0,Baik
122322,1,Buruk
122323,1,Buruk
122324,0,Baik
122336,1,Buruk
122338,1,Buruk
122349,1,Buruk
122351,0,Baik
122354,0,Baik
122358,1,Buruk
122376,0,Baik
122378,0,Baik
122387,0,Baik
122392,0,Baik
122405,0,Baik
122409,1,Buruk
122411,1,Buruk
122415,0,Baik
122416,0,Baik
122425,0,Baik
122452,1,Buruk
122453,0,Baik
122456,1,Buruk
122458,1,Buruk
122465,0,Baik
122468,0,Baik
122477,1,Buruk
122483,1,Buruk
122517,0,Baik
122521,0,Baik
122537,1,Buruk
122538,0,Baik
122552,1,Buruk
122557,0,Baik
122561,0,Baik
122568,1,Buruk
122573,1,Buruk
122583,1,Buruk
122590,0,Baik
122609,1,Buruk
122617,1,Buruk
122621,0,Baik
122635,1,Buruk
122638,1,Buruk
122639,1,Buruk
122644,0,Baik
122675,1,Buruk
122699,0,Baik
122703,0,Baik
122706,1,Buruk
122712,0,Baik
122730,1,Buruk
122731,1,Buruk
122736,0,Baik
122741,0,Baik
122745,0,Baik
122751,0,Baik
122768,1,Buruk
122785,1,Buruk
122797,0,Baik
122812,0,Baik
122816,1,Buruk
122817,0,Baik
122826,1,Buruk
122838,0,Baik
122845,1,Buruk
122848,0,Baik
122850,0,Baik
122856,0,Baik
122862,0,Baik
122869,0,Baik
122871,0,Baik
122874,1,Buruk
122875,0,Baik
122885,0,Baik
122901,0,Baik
122902,1,Buruk
122903,0,Baik
122904,0,Baik
122910,0,Baik
122921,1,Buruk
122925,0,Baik
122964,1,Buruk
122975,1,Buruk
122977,0,Baik
122984,0,Baik
122999,1,Buruk
123004,1,Buruk
123009,0,Baik
123012,0,Baik
123018,1,Buruk
123025,0,Baik
123037,1,Buruk
123038,0,Baik
123039,0,Baik
123045,1,Buruk
123046,1,Buruk
123051,0,Baik
123052,1,Buruk
123056,0,Baik
123061,1,Buruk
123072,0,Baik
123074,1,Buruk
123086,1,Buruk
123087,1,Buruk
123091,0,Baik
123094,1,Buruk
123105,0,Baik
123110,0,Baik
123113,0,Baik
123114,0,Baik
123124,0,Baik
123131,1,Buruk
123136,0,Baik
123146,1,Buruk
123147,0,Baik
123155,1,Buruk
123163,1,Buruk
123182,0,Baik
123196,0,Baik
123200,0,Baik
123204,0,Baik
123207,0,Baik
123210,1,Buruk
123215,1,Buruk
123227,0,Baik
123234,1,Buruk
123239,0,Baik
123249,0,Baik
123252,0,Baik
123255,1,Buruk
123257,1,Buruk
123260,0,Baik
123263,0,Baik
123274,1,Buruk
123275,0,Baik
123276,0,Baik
123292,1,Buruk
123308,1,Buruk
123316,1,Buruk
123328,1,Buruk
123330,0,Baik
123331,0,Baik
123334,1,Buruk
123343,0,Baik
123344,1,Buruk
123345,0,Baik
123352,0,Baik
123356,1,Buruk
123365,0,Baik
123368,0,Baik
123376,1,Buruk
123381,0,Baik
123384,0,Baik
123389,1,Buruk
123401,0,Baik
123419,1,Buruk
123433,0,Baik
123438,0,Baik
123441,1,Buruk
123456,1,Buruk
123457,1,Buruk
123476,1,Buruk
123477,0,Baik
123489,1,Buruk
123490,0,Baik
123496,1,Buruk
123502,0,Baik
123503,0,Baik
123513,1,Buruk
123515,0,Baik
123530,0,Baik
123532,1,Buruk
123537,1,Buruk
123539,1,Buruk
123540,1,Buruk
123546,0,Baik
123547,1,Buruk
123554,1,Buruk
123572,1,Buruk
123574,1,Buruk
123575,1,Buruk
123576,1,Buruk
123584,0,Baik
123586,1,Buruk
123591,1,Buruk
123606,0,Baik
123607,0,Baik
123615,1,Buruk
123616,0,Baik
123619,1,Buruk
123621,0,Baik
123622,0,Baik
123633,1,Buruk
123635,0,Baik
123658,0,Baik
123659,1,Buruk
123663,1,Buruk
123666,0,Baik
123670,1,Buruk
123678,1,Buruk
123688,0,Baik
123707,1,Buruk
123709,0,Baik
123720,1,Buruk
123741,1,Buruk
123751,0,Baik
123759,0,Baik
123765,0,Baik
123766,1,Buruk
123793,0,Baik
123794,0,Baik
123809,0,Baik
123837,0,Baik
123839,0,Baik
123843,0,Baik
123851,0,Baik
123854,0,Baik
123860,0,Baik
123863,0,Baik
123879,0,Baik
123888,1,Buruk
123891,0,Baik
123912,0,Baik
123942,1,Buruk
123952,0,Baik
123953,1,Buruk
123958,0,Baik
123966,1,Buruk
123977,1,Buruk
123981,1,Buruk
124000,0,Baik
124023,0,Baik
124026,1,Buruk
124027,0,Baik
124033,0,Baik
124053,1,Buruk
124057,0,Baik
124065,1,Buruk
124074,1,Buruk
124079,0,Baik
124095,1,Buruk
124110,0,Baik
124138,1,Buruk
124167,0,Baik
124168,0,Baik
124175,1,Buruk
124176,1,Buruk
124181,1,Buruk
124195,0,Baik
124197,1,Buruk
124206,1,Buruk
124225,1,Buruk
124230,0,Baik
124231,0,Baik
124253,0,Baik
124257,1,Buruk
124263,1,Buruk
124277,0,Baik
124285,0,Baik
124289,0,Baik
124299,1,Buruk
124303,0,Baik
124309,0,Baik
124316,1,Buruk
124319,1,Buruk
124335,0,Baik
124347,1,Buruk
124359,0,Baik
124362,0,Baik
124363,0,Baik
124389,0,Baik
124390,0,Baik
124393,1,Buruk
124401,1,Buruk
124406,1,Buruk
124407,1,Buruk
124416,0,Baik
124423,1,Buruk
124429,0,Baik
124431,0,Baik
124439,0,Baik
124441,0,Baik
124451,0,Baik
124454,0,Baik
124463,1,Buruk
124492,0,Baik
124493,0,Baik
124503,0,Baik
124506,1,Buruk
124514,1,Buruk
124516,1,Buruk
124519,0,Baik
124520,0,Baik
124539,1,Buruk
124545,0,Baik
124546,0,Baik
124552,1,Buruk
124553,1,Buruk
124555,0,Baik
124575,1,Buruk
124586,0,Baik
124587,1,Buruk
124591,0,Baik
124595,0,Baik
124597,0,Baik
124625,1,Buruk
124628,0,Baik
124647,1,Buruk
124648,1,Buruk
124654,0,Baik
124655,0,Baik
124656,0,Baik
124658,0,Baik
124674,0,Baik
124675,1,Buruk
124686,0,Baik
124696,0,Baik
124698,0,Baik
124702,1,Buruk
124704,1,Buruk
124705,1,Buruk
124719,0,Baik
124732,0,Baik
124734,0,Baik
124737,0,Baik
124742,0,Baik
124793,0,Baik
124816,0,Baik
124820,0,Baik
124823,0,Baik
124826,0,Baik
124829,0,Baik
124844,1,Buruk
124850,1,Buruk
124866,1,Buruk
124868,1,Buruk
124874,1,Buruk
124875,1,Buruk
124876,0,Baik
124887,1,Buruk
124893,0,Baik
124901,1,Buruk
124905,0,Baik
124906,0,Baik
124931,1,Buruk
124938,1,Buruk
124940,1,Buruk
124947,0,Baik
124948,0,Baik
124949,1,Buruk
124971,0,Baik
124974,0,Baik
124976,1,Buruk
125004,0,Baik
125025,0,Baik
125029,0,Baik
125031,0,Baik
125037,0,Baik
125046,0,Baik
125052,1,Buruk
125053,1,Buruk
125090,0,Baik
125093,1,Buruk
125100,0,Baik
125101,1,Buruk
125104,1,Buruk
125111,1,Buruk
125133,1,Buruk
125144,1,Buruk
125145,1,Buruk
125149,0,Baik
125157,0,Baik
125158,0,Baik
125164,1,Buruk
125167,0,Baik
125170,1,Buruk
125177,0,Baik
125185,0,Baik
125190,1,Buruk
125196,0,Baik
125200,0,Baik
125203,1,Buruk
125215,0,Baik
125221,0,Baik
125224,1,Buruk
125227,1,Buruk
125252,1,Buruk
125256,0,Baik
125264,1,Buruk
125266,0,Baik
125267,0,Baik
125268,1,Buruk
125270,0,Baik
125271,0,Baik
125276,0,Baik
125290,0,Baik
125300,0,Baik
125311,0,Baik
125327,0,Baik
125338,1,Buruk
125359,0,Baik
125360,0,Baik
125366,0,Baik
125373,0,Baik
125376,0,Baik
125384,0,Baik
125387,0,Baik
125388,1,Buruk
125393,1,Buruk
125394,0,Baik
125396,1,Buruk
125397,1,Buruk
125408,1,Buruk
125409,1,Buruk
125414,0,Baik
125423,0,Baik
125425,1,Buruk
125436,0,Baik
125450,1,Buruk
125465,0,Baik
125471,0,Baik
125488,0,Baik
125496,1,Buruk
125500,0,Baik
125505,0,Baik
125507,1,Buruk
125519,0,Baik
125521,0,Baik
125524,0,Baik
125531,0,Baik
125542,0,Baik
125552,1,Buruk
125560,0,Baik
125573,0,Baik
125574,0,Baik
125576,0,Baik
125592,1,Buruk
125604,0,Baik
125622,1,Buruk
125628,0,Baik
125649,1,Buruk
125668,1,Buruk
125695,0,Baik
125698,1,Buruk
125701,0,Baik
125705,0,Baik
125709,1,Buruk
125713,1,Buruk
125720,1,Buruk
125727,0,Baik
125747,0,Baik
125752,1,Buruk
125758,1,Buruk
125772,1,Buruk
125779,0,Baik
125798,1,Buruk
125804,0,Baik
125814,0,Baik
125817,0,Baik
125835,0,Baik
125838,0,Baik
125842,1,Buruk
125852,0,Baik
125878,0,Baik
125886,0,Baik
125896,0,Baik
125924,1,Buruk
125930,1,Buruk
125939,1,Buruk
125957,1,Buruk
125961,1,Buruk
125972,1,Buruk
125973,1,Buruk
125975,1,Buruk
125983,0,Baik
125984,1,Buruk
125990,0,Baik
126016,0,Baik
126022,0,Baik
126028,0,Baik
126047,0,Baik
126048,0,Baik
126067,0,Baik
126068,1,Buruk
126069,1,Buruk
126088,0,Baik
126121,0,Baik
126123,1,Buruk
126125,1,Buruk
126136,0,Baik
126159,0,Baik
126162,0,Baik
126165,0,Baik
126172,1,Buruk
126175,1,Buruk
126178,0,Baik
126184,1,Buruk
126198,0,Baik
126202,0,Baik
126203,0,Baik
126205,1,Buruk
126214,0,Baik
126231,0,Baik
126238,1,Buruk
126242,0,Baik
126252,1,Buruk
126263,1,Buruk
126265,1,Buruk
126267,0,Baik
126274,0,Baik
126299,1,Buruk
126307,0,Baik
126310,0,Baik
126329,0,Baik
126331,0,Baik
126340,1,Buruk
126341,0,Baik
126348,1,Buruk
126349,0,Baik
126351,0,Baik
126354,0,Baik
126366,0,Baik
126370,1,Buruk
126398,1,Buruk
126407,0,Baik
126409,1,Buruk
126431,1,Buruk
126438,1,Buruk
126448,0,Baik
126462,1,Buruk
126464,1,Buruk
126468,1,Buruk
126472,0,Baik
126473,1,Buruk
126479,0,Baik
126484,0,Baik
126486,0,Baik
126488,0,Baik
126490,0,Baik
126494,0,Baik
126506,1,Buruk
126510,0,Baik
126513,0,Baik
126526,0,Baik
126533,0,Baik
126538,1,Buruk
126549,1,Buruk
126553,1,Buruk
126554,1,Buruk
126555,0,Baik
126579,0,Baik
126584,1,Buruk
126594,0,Baik
126595,0,Baik
126596,1,Buruk
126602,1,Buruk
126611,0,Baik
126614,1,Buruk
126636,0,Baik
126638,1,Buruk
126651,0,Baik
126658,0,Baik
126674,0,Baik
126685,0,Baik
126688,0,Baik
126689,1,Buruk
126707,0,Baik
126715,1,Buruk
126716,0,Baik
126721,1,Buruk
126722,0,Baik
126732,1,Buruk
126738,1,Buruk
126743,0,Baik
126744,0,Baik
126752,0,Baik
126759,1,Buruk
126763,1,Buruk
126775,1,Buruk
126778,1,Buruk
126784,0,Baik
126791,1,Buruk
126792,0,Baik
126804,1,Buruk
126816,0,Baik
126817,1,Buruk
126822,0,Baik
126832,0,Baik
126842,1,Buruk
126849,1,Buruk
126850,1,Buruk
126861,0,Baik
126871,1,Buruk
126872,0,Baik
126880,1,Buruk
126888,0,Baik
126896,0,Baik
126913,0,Baik
126918,0,Baik
126954,0,Baik
126961,0,Baik
126963,1,Buruk
126965,1,Buruk
126968,1,Buruk
126971,0,Baik
126981,1,Buruk
126984,1,Buruk
126985,0,Baik
126995,0,Baik
126999,0,Baik
127007,0,Baik
127015,1,Buruk
127038,0,Baik
127054,1,Buruk
127057,0,Baik
127062,0,Baik
127083,0,Baik
127098,0,Baik
127102,1,Buruk
127110,0,Baik
127111,1,Buruk
127116,0,Baik
127126,0,Baik
127135,0,Baik
127137,0,Baik
127142,0,Baik
127151,0,Baik
127155,0,Baik
127156,1,Buruk
127160,1,Buruk
127169,1,Buruk
127174,1,Buruk
127175,1,Buruk
127177,1,Buruk
127192,0,Baik
127193,0,Baik
127196,0,Baik
127197,1,Buruk
127204,0,Baik
127207,0,Baik
127215,1,Buruk
127226,0,Baik
127230,1,Buruk
127244,1,Buruk
127247,0,Baik
127249,1,Buruk
127259,0,Baik
127299,1,Buruk
127304,0,Baik
127308,0,Baik
127309,0,Baik
127313,0,Baik
127316,0,Baik
127317,0,Baik
127318,0,Baik
127333,1,Buruk
127334,1,Buruk
127336,0,Baik
127346,0,Baik
127370,0,Baik
127375,0,Baik
127390,1,Buruk
127392,1,Buruk
127398,1,Buruk
127400,1,Buruk
127402,1,Buruk
127407,1,Buruk
127412,1,Buruk
127413,1,Buruk
127415,1,Buruk
127418,1,Buruk
127425,0,Baik
127432,0,Baik
127436,0,Baik
127448,0,Baik
127449,1,Buruk
127463,0,Baik
127464,0,Baik
127468,0,Baik
127481,0,Baik
127492,0,Baik
127495,0,Baik
127496,0,Baik
127501,1,Buruk
127508,1,Buruk
127531,1,Buruk
127554,1,Buruk
127562,0,Baik
127565,1,Buruk
127567,0,Baik
127582,1,Buruk
127593,0,Baik
127595,1,Buruk
127614,1,Buruk
127627,1,Buruk
127630,1,Buruk
127638,0,Baik
127639,1,Buruk
127641,1,Buruk
127643,0,Baik
127665,1,Buruk
127674,0,Baik
127676,0,Baik
127693,1,Buruk
127701,1,Buruk
127702,1,Buruk
127709,0,Baik
127720,1,Buruk
127733,0,Baik
127739,0,Baik
127753,1,Buruk
127756,0,Baik
127757,0,Baik
127777,0,Baik
127810,0,Baik
127811,1,Buruk
127821,0,Baik
127835,0,Baik
127839,0,Baik
127870,0,Baik
127878,0,Baik
127887,0,Baik
127918,1,Buruk
127919,1,Buruk
127920,0,Baik
127932,0,Baik
127933,0,Baik
127953,0,Baik
127955,1,Buruk
127957,1,Buruk
127961,0,Baik
127967,0,Baik
127970,0,Baik
127975,0,Baik
127985,1,Buruk
127991,0,Baik
127997,0,Baik
127999,0,Baik
128004,1,Buruk
128005,1,Buruk
128015,0,Baik
128018,1,Buruk
128044,0,Baik
128046,1,Buruk
128047,1,Buruk
128048,0,Baik
128054,1,Buruk
128066,0,Baik
128070,0,Baik
128071,0,Baik
128094,1,Buruk
128095,1,Buruk
128099,0,Baik
128116,1,Buruk
128130,1,Buruk
128132,0,Baik
128133,0,Baik
128140,1,Buruk
128154,1,Buruk
128156,1,Buruk
128160,1,Buruk
128165,0,Baik
128166,1,Buruk
128169,1,Buruk
128171,0,Baik
128177,0,Baik
128178,1,Buruk
128182,1,Buruk
128191,0,Baik
128199,1,Buruk
128213,0,Baik
128214,0,Baik
128216,1,Buruk
128217,0,Baik
128226,0,Baik
128229,0,Baik
128232,0,Baik
128246,0,Baik
128273,1,Buruk
128274,1,Buruk
128283,1,Buruk
128284,1,Buruk
128294,1,Buruk
128295,0,Baik
128297,0,Baik
128300,1,Buruk
128314,1,Buruk
128317,0,Baik
128339,0,Baik
128340,1,Buruk
128342,0,Baik
128343,0,Baik
128364,1,Buruk
128368,1,Buruk
128377,1,Buruk
128380,0,Baik
128383,0,Baik
128407,0,Baik
128409,1,Buruk
128423,0,Baik
128428,1,Buruk
128433,1,Buruk
128438,0,Baik
128439,0,Baik
128446,0,Baik
128447,0,Baik
128450,0,Baik
128455,1,Buruk
128457,0,Baik
128464,1,Buruk
128465,0,Baik
128471,1,Buruk
128474,0,Baik
128483,0,Baik
128514,1,Buruk
128516,0,Baik
128519,1,Buruk
128528,0,Baik
128529,0,Baik
128536,0,Baik
128541,0,Baik
128542,1,Buruk
128545,0,Baik
128557,1,Buruk
128560,1,Buruk
128568,1,Buruk
128571,1,Buruk
128578,0,Baik
128582,1,Buruk
128588,1,Buruk
128597,0,Baik
128610,0,Baik
128619,0,Baik
128630,0,Baik
128680,0,Baik
128684,0,Baik
128687,1,Buruk
128699,0,Baik
128702,1,Buruk
128704,0,Baik
128710,1,Buruk
128720,1,Buruk
128724,1,Buruk
128727,1,Buruk
128744,0,Baik
128745,1,Buruk
128760,1,Buruk
128766,0,Baik
128770,0,Baik
128782,0,Baik
128822,1,Buruk
128830,0,Baik
128836,1,Buruk
128845,1,Buruk
128858,0,Baik
128859,1,Buruk
128860,1,Buruk
128874,1,Buruk
128880,0,Baik
128882,0,Baik
128883,1,Buruk
128884,1,Buruk
128892,0,Baik
128905,1,Buruk
128910,1,Buruk
128912,0,Baik
128915,0,Baik
128917,1,Buruk
128937,1,Buruk
128942,0,Baik
128945,0,Baik
128957,0,Baik
128962,0,Baik
128970,0,Baik
128985,0,Baik
128986,1,Buruk
128992,1,Buruk
128994,1,Buruk
129003,1,Buruk
129005,0,Baik
129010,1,Buruk
129024,0,Baik
129038,1,Buruk
129042,1,Buruk
129049,1,Buruk
129062,0,Baik
129067,0,Baik
129070,0,Baik
129073,1,Buruk
129074,1,Buruk
129088,0,Baik
129090,0,Baik
129101,1,Buruk
129102,1,Buruk
129106,1,Buruk
129108,0,Baik
129120,1,Buruk
129122,0,Baik
129123,0,Baik
129135,0,Baik
129141,0,Baik
129152,0,Baik
129160,1,Buruk
129168,0,Baik
129174,1,Buruk
129178,1,Buruk
129183,0,Baik
129187,1,Buruk
129197,0,Baik
129200,0,Baik
129205,0,Baik
129222,0,Baik
129230,0,Baik
129235,0,Baik
129251,1,Buruk
129274,0,Baik
129282,0,Baik
129284,0,Baik
129298,0,Baik
129299,0,Baik
129311,0,Baik
129312,1,Buruk
129313,1,Buruk
129314,1,Buruk
129321,0,Baik
129329,1,Buruk
129330,1,Buruk
129332,1,Buruk
129338,1,Buruk
129345,1,Buruk
129349,1,Buruk
129353,1,Buruk
129357,0,Baik
129358,0,Baik
129365,0,Baik
129376,0,Baik
129380,0,Baik
129382,0,Baik
129402,0,Baik
129403,1,Buruk
129412,1,Buruk
129441,1,Buruk
129442,1,Buruk
129448,1,Buruk
129466,0,Baik
129475,1,Buruk
129483,0,Baik
129484,1,Buruk
129499,1,Buruk
129501,0,Baik
129508,0,Baik
129510,0,Baik
129526,0,Baik
129527,1,Buruk
129533,1,Buruk
129535,0,Baik
129536,0,Baik
129545,0,Baik
129553,0,Baik
129557,0,Baik
129560,1,Buruk
129576,0,Baik
129580,1,Buruk
129585,0,Baik
129587,1,Buruk
129597,0,Baik
129611,1,Buruk
129619,1,Buruk
129622,0,Baik
129631,0,Baik
129632,1,Buruk
129640,0,Baik
129647,0,Baik
129658,1,Buruk
129676,0,Baik
129683,1,Buruk
129685,0,Baik
129701,0,Baik
129706,1,Buruk
129707,0,Baik
129720,1,Buruk
129727,0,Baik
129728,1,Buruk
129768,1,Buruk
129775,0,Baik
129790,1,Buruk
129804,0,Baik
129805,0,Baik
129813,1,Buruk
129816,1,Buruk
129823,0,Baik
129826,0,Baik
129831,1,Buruk
129833,1,Buruk
129851,0,Baik
129857,0,Baik
129860,1,Buruk
129914,0,Baik
129926,1,Buruk
129933,1,Buruk
129939,0,Baik
129949,0,Baik
129959,0,Baik
129962,0,Baik
129963,0,Baik
129964,0,Baik
129977,1,Buruk
129985,1,Buruk
129987,0,Baik
129992,1,Buruk
130002,0,Baik
130016,0,Baik
130045,0,Baik
130048,0,Baik
130051,0,Baik
130053,0,Baik
130056,1,Buruk
130061,0,Baik
130062,1,Buruk
130065,0,Baik
130066,1,Buruk
130070,0,Baik
130079,0,Baik
130080,0,Baik
130098,0,Baik
130109,0,Baik
130110,1,Buruk
130116,1,Buruk
130125,1,Buruk
130134,0,Baik
130137,1,Buruk
130138,0,Baik
130146,0,Baik
130148,1,Buruk
130154,0,Baik
130156,0,Baik
130158,1,Buruk
130159,1,Buruk
130177,0,Baik
130186,0,Baik
130204,1,Buruk
130205,0,Baik
130206,1,Buruk
130211,1,Buruk
130217,1,Buruk
130218,1,Buruk
130235,0,Baik
130236,1,Buruk
130239,0,Baik
130256,1,Buruk
130260,1,Buruk
130261,0,Baik
130262,1,Buruk
130263,0,Baik
130264,0,Baik
130266,1,Buruk
130277,0,Baik
130278,0,Baik
130281,0,Baik
130297,0,Baik
130302,0,Baik
130320,0,Baik
130325,1,Buruk
130329,0,Baik
130338,0,Baik
130339,1,Buruk
130340,1,Buruk
130344,1,Buruk
130347,1,Buruk
130353,1,Buruk
130358,1,Buruk
130366,0,Baik
130371,0,Baik
130374,0,Baik
130389,1,Buruk
130390,0,Baik
130404,1,Buruk
130426,1,Buruk
130440,0,Baik
130449,1,Buruk
130451,0,Baik
130452,1,Buruk
130453,1,Buruk
130463,0,Baik
130466,0,Baik
130467,0,Baik
130475,0,Baik
130489,1,Buruk
130490,1,Buruk
130495,1,Buruk
130497,1,Buruk
130499,0,Baik
130504,0,Baik
130513,1,Buruk
130528,1,Buruk
130533,1,Buruk
130543,1,Buruk
130567,1,Buruk
130571,1,Buruk
130572,0,Baik
130589,0,Baik
130592,0,Baik
130603,0,Baik
130623,1,Buruk
130641,1,Buruk
130687,1,Buruk
130690,0,Baik
130698,1,Buruk
130707,0,Baik
130709,0,Baik
130718,0,Baik
130722,1,Buruk
130732,1,Buruk
130735,1,Buruk
130757,0,Baik
130760,0,Baik
130771,1,Buruk
130772,0,Baik
130774,1,Buruk
130779,1,Buruk
130795,1,Buruk
130828,0,Baik
130833,0,Baik
130843,0,Baik
130855,0,Baik
130871,1,Buruk
130878,0,Baik
130885,0,Baik
130889,0,Baik
130894,0,Baik
130896,1,Buruk
130905,0,Baik
130906,1,Buruk
130930,0,Baik
130931,1,Buruk
130943,1,Buruk
130946,1,Buruk
130947,0,Baik
130950,0,Baik
130954,0,Baik
130966,0,Baik
130983,0,Baik
131003,0,Baik
131005,0,Baik
131009,0,Baik
131013,0,Baik
131027,1,Buruk
131030,0,Baik
131031,1,Buruk
131033,0,Baik
131039,0,Baik
131045,0,Baik
131057,0,Baik
131072,0,Baik
131084,1,Buruk
131088,1,Buruk
131089,1,Buruk
131091,0,Baik
131093,0,Baik
131114,1,Buruk
131118,1,Buruk
131123,0,Baik
131130,0,Baik
131144,0,Baik
131162,0,Baik
131163,1,Buruk
131166,0,Baik
131179,0,Baik
131181,1,Buruk
131183,1,Buruk
131219,0,Baik
131227,1,Buruk
131231,0,Baik
131235,0,Baik
131242,1,Buruk
131251,0,Baik
131257,0,Baik
131263,0,Baik
131268,0,Baik
131271,0,Baik
131275,1,Buruk
131286,0,Baik
131290,1,Buruk
131300,1,Buruk
131306,0,Baik
131316,0,Baik
131321,0,Baik
131322,0,Baik
131326,0,Baik
131333,0,Baik
131335,1,Buruk
131352,0,Baik
131354,0,Baik
131366,1,Buruk
131373,1,Buruk
131388,0,Baik
131394,1,Buruk
131404,1,Buruk
131405,0,Baik
131411,0,Baik
131416,0,Baik
131421,1,Buruk
131424,1,Buruk
131426,0,Baik
131443,1,Buruk
131470,0,Baik
131471,0,Baik
131476,1,Buruk
131477,1,Buruk
131479,0,Baik
131493,0,Baik
131495,0,Baik
131496,1,Buruk
131498,0,Baik
131504,1,Buruk
131525,1,Buruk
131528,0,Baik
131548,1,Buruk
131549,0,Baik
131550,1,Buruk
131557,1,Buruk
131564,1,Buruk
131565,1,Buruk
131576,1,Buruk
131602,0,Baik
131628,0,Baik
131629,1,Buruk
131641,1,Buruk
131647,0,Baik
131664,1,Buruk
131677,0,Baik
131681,0,Baik
131682,1,Buruk
131688,1,Buruk
131690,0,Baik
131691,1,Buruk
131709,1,Buruk
131713,1,Buruk
131719,1,Buruk
131733,0,Baik
131734,1,Buruk
131743,1,Buruk
131747,1,Buruk
131748,0,Baik
131758,1,Buruk
131759,1,Buruk
131764,1,Buruk
131771,1,Buruk
131788,1,Buruk
131791,0,Baik
131798,1,Buruk
131810,1,Buruk
131812,0,Baik
131815,0,Baik
131823,1,Buruk
131824,0,Baik
131828,1,Buruk
131844,0,Baik
131846,1,Buruk
131848,0,Baik
131863,0,Baik
131864,1,Buruk
131889,1,Buruk
131890,0,Baik
131892,1,Buruk
131895,0,Baik
131896,1,Buruk
131897,1,Buruk
131905,0,Baik
131906,0,Baik
131907,1,Buruk
131914,0,Baik
131921,0,Baik
131922,1,Buruk
131925,1,Buruk
131936,1,Buruk
131941,0,Baik
131950,1,Buruk
131952,0,Baik
131959,0,Baik
131983,0,Baik
131987,0,Baik
131994,0,Baik
132004,1,Buruk
132009,1,Buruk
132012,1,Buruk
132013,1,Buruk
132014,1,Buruk
132028,1,Buruk
132054,0,Baik
132061,0,Baik
132062,0,Baik
132078,0,Baik
132082,0,Baik
132086,1,Buruk
132089,0,Baik
132095,0,Baik
132109,0,Baik
132110,0,Baik
132121,0,Baik
132125,0,Baik
132127,0,Baik
132128,0,Baik
132134,0,Baik
132139,0,Baik
132141,0,Baik
132149,0,Baik
132150,1,Buruk
132152,1,Buruk
132153,1,Buruk
132164,0,Baik
132179,0,Baik
132182,0,Baik
132189,1,Buruk
132193,0,Baik
132194,0,Baik
132195,1,Buruk
132208,0,Baik
132211,1,Buruk
132212,0,Baik
132216,0,Baik
132219,1,Buruk
132223,0,Baik
132238,1,Buruk
132242,0,Baik
132268,1,Buruk
132275,1,Buruk
132276,0,Baik
132279,0,Baik
132289,1,Buruk
132290,0,Baik
132300,1,Buruk
132319,0,Baik
132340,1,Buruk
132344,0,Baik
132345,0,Baik
132346,0,Baik
132352,1,Buruk
132353,0,Baik
132358,0,Baik
132381,0,Baik
132382,0,Baik
132383,1,Buruk
132410,1,Buruk
132419,1,Buruk
132423,1,Buruk
132432,1,Buruk
132434,1,Buruk
132440,1,Buruk
132441,0,Baik
132452,1,Buruk
132453,1,Buruk
132456,1,Buruk
132459,0,Baik
132462,1,Buruk
132463,0,Baik
132468,0,Baik
132485,1,Buruk
132490,1,Buruk
132500,0,Baik
132521,0,Baik
132555,1,Buruk
132560,0,Baik
132562,0,Baik
132575,1,Buruk
132587,0,Baik
132591,0,Baik
132611,0,Baik
132615,0,Baik
132617,0,Baik
132622,0,Baik
132629,0,Baik
132638,0,Baik
132642,0,Baik
132658,1,Buruk
132664,1,Buruk
132668,1,Buruk
132676,0,Baik
132704,1,Buruk
132707,0,Baik
132719,0,Baik
132723,1,Buruk
132724,1,Buruk
132732,1,Buruk
132754,1,Buruk
132756,1,Buruk
132766,0,Baik
132767,1,Buruk
132775,0,Baik
132776,1,Buruk
132785,0,Baik
132787,1,Buruk
132793,0,Baik
