SK_ID_CURR,Prediction,Conclusion
148150.0,0,Baik
148163.0,0,Baik
148175.0,0,Baik
148185.0,0,Baik
148187.0,0,Baik
148198.0,0,Baik
148204.0,0,Baik
148205.0,0,Baik
148212.0,0,Baik
148216.0,0,Baik
148217.0,0,Baik
148223.0,0,Baik
148224.0,0,Baik
148235.0,0,Baik
148255.0,0,Baik
148276.0,0,Baik
148285.0,0,Baik
148289.0,0,Baik
148292.0,0,Baik
148294.0,0,Baik
148314.0,0,Baik
148319.0,0,Baik
148320.0,0,Baik
148322.0,0,Baik
148323.0,0,Baik
148325.0,0,Baik
148333.0,0,Baik
148339.0,0,Baik
148359.0,0,Baik
148361.0,0,Baik
148364.0,0,Baik
148380.0,0,Baik
148382.0,0,Baik
148386.0,0,Baik
148393.0,0,Baik
148394.0,0,Baik
148404.0,0,Baik
148419.0,0,Baik
148423.0,0,Baik
148437.0,0,Baik
148440.0,0,Baik
148448.0,0,Baik
148449.0,0,Baik
148450.0,0,Baik
148451.0,0,Baik
148458.0,0,Baik
148471.0,0,Baik
148475.0,0,Baik
148476.0,0,Baik
148497.0,0,Baik
148511.0,0,Baik
148512.0,0,Baik
148534.0,0,Baik
148545.0,0,Baik
148557.0,0,Baik
148564.0,0,Baik
148570.0,0,Baik
148586.0,0,Baik
148596.0,0,Baik
148600.0,0,Baik
148607.0,0,Baik
148609.0,0,Baik
148622.0,0,Baik
148623.0,0,Baik
148625.0,0,Baik
148626.0,0,Baik
148628.0,0,Baik
148632.0,0,Baik
148639.0,0,Baik
148643.0,0,Baik
148644.0,0,Baik
148680.0,0,Baik
148702.0,0,Baik
148716.0,0,Baik
148717.0,0,Baik
148726.0,0,Baik
148738.0,0,Baik
148746.0,0,Baik
148749.0,0,Baik
148750.0,0,Baik
148769.0,0,Baik
148791.0,0,Baik
148803.0,0,Baik
148804.0,0,Baik
148823.0,0,Baik
148831.0,0,Baik
148849.0,0,Baik
148850.0,0,Baik
148855.0,0,Baik
148893.0,0,Baik
148896.0,0,Baik
148899.0,0,Baik
148903.0,0,Baik
148910.0,0,Baik
148911.0,0,Baik
148912.0,0,Baik
148913.0,0,Baik
148933.0,0,Baik
148935.0,0,Baik
148937.0,0,Baik
148946.0,0,Baik
148955.0,0,Baik
148980.0,0,Baik
148996.0,0,Baik
149015.0,0,Baik
149025.0,0,Baik
149028.0,0,Baik
149029.0,0,Baik
149035.0,0,Baik
149050.0,0,Baik
149051.0,0,Baik
149052.0,0,Baik
149056.0,0,Baik
149062.0,0,Baik
149067.0,0,Baik
149076.0,0,Baik
149090.0,0,Baik
149106.0,0,Baik
149107.0,0,Baik
149118.0,0,Baik
149119.0,0,Baik
149130.0,0,Baik
149154.0,0,Baik
149157.0,0,Baik
149158.0,0,Baik
149160.0,0,Baik
149163.0,0,Baik
149164.0,0,Baik
149165.0,0,Baik
149166.0,0,Baik
149214.0,0,Baik
149231.0,0,Baik
149236.0,0,Baik
149237.0,0,Baik
149246.0,0,Baik
149247.0,0,Baik
149253.0,0,Baik
149254.0,0,Baik
149265.0,0,Baik
149266.0,0,Baik
149277.0,0,Baik
149283.0,0,Baik
149289.0,0,Baik
149310.0,0,Baik
149314.0,0,Baik
149318.0,0,Baik
149319.0,0,Baik
149320.0,0,Baik
149321.0,0,Baik
149333.0,0,Baik
149337.0,0,Baik
149338.0,0,Baik
149341.0,0,Baik
149342.0,0,Baik
149349.0,0,Baik
149351.0,0,Baik
149354.0,0,Baik
149360.0,0,Baik
149362.0,0,Baik
149366.0,0,Baik
149372.0,0,Baik
149376.0,0,Baik
149388.0,0,Baik
149393.0,0,Baik
149401.0,0,Baik
149405.0,0,Baik
149412.0,0,Baik
149415.0,0,Baik
149416.0,0,Baik
149430.0,0,Baik
149435.0,0,Baik
149436.0,0,Baik
149444.0,0,Baik
149456.0,0,Baik
149471.0,0,Baik
149480.0,0,Baik
149481.0,0,Baik
149490.0,0,Baik
149491.0,0,Baik
149503.0,0,Baik
149512.0,0,Baik
149524.0,0,Baik
149525.0,0,Baik
149532.0,0,Baik
149533.0,0,Baik
149536.0,0,Baik
149540.0,0,Baik
149548.0,0,Baik
149563.0,0,Baik
149568.0,0,Baik
149569.0,0,Baik
149570.0,0,Baik
149582.0,0,Baik
149584.0,0,Baik
149587.0,0,Baik
149592.0,0,Baik
149596.0,0,Baik
149599.0,0,Baik
149612.0,0,Baik
149643.0,0,Baik
149648.0,0,Baik
149665.0,0,Baik
149666.0,0,Baik
149671.0,0,Baik
149675.0,0,Baik
149676.0,0,Baik
149677.0,0,Baik
149680.0,0,Baik
149711.0,0,Baik
149723.0,0,Baik
149726.0,0,Baik
149727.0,0,Baik
149730.0,0,Baik
149733.0,0,Baik
149734.0,0,Baik
149736.0,0,Baik
149750.0,0,Baik
149752.0,0,Baik
149767.0,0,Baik
149791.0,0,Baik
149793.0,0,Baik
149810.0,0,Baik
149850.0,0,Baik
149857.0,0,Baik
149858.0,0,Baik
149860.0,0,Baik
149882.0,0,Baik
149889.0,0,Baik
149890.0,0,Baik
149918.0,0,Baik
149919.0,0,Baik
149927.0,0,Baik
149928.0,0,Baik
149940.0,0,Baik
149944.0,0,Baik
149947.0,0,Baik
149951.0,0,Baik
149956.0,0,Baik
149958.0,0,Baik
149969.0,0,Baik
149988.0,0,Baik
149996.0,0,Baik
150007.0,0,Baik
150018.0,0,Baik
150025.0,0,Baik
150054.0,0,Baik
150064.0,0,Baik
150070.0,0,Baik
150074.0,0,Baik
150078.0,0,Baik
150084.0,0,Baik
150106.0,0,Baik
150111.0,0,Baik
150115.0,0,Baik
150117.0,0,Baik
150120.0,0,Baik
150127.0,0,Baik
150128.0,0,Baik
150130.0,0,Baik
150132.0,0,Baik
150135.0,0,Baik
150145.0,0,Baik
150148.0,0,Baik
150153.0,0,Baik
150154.0,0,Baik
150173.0,0,Baik
150174.0,0,Baik
150176.0,0,Baik
150177.0,0,Baik
150178.0,0,Baik
150179.0,0,Baik
150187.0,0,Baik
150207.0,0,Baik
150223.0,0,Baik
150224.0,0,Baik
150229.0,0,Baik
150233.0,0,Baik
150245.0,0,Baik
150252.0,0,Baik
150257.0,0,Baik
150258.0,0,Baik
150267.0,0,Baik
150268.0,0,Baik
150272.0,0,Baik
150282.0,0,Baik
150289.0,0,Baik
150299.0,0,Baik
150307.0,0,Baik
150310.0,0,Baik
150311.0,0,Baik
150312.0,0,Baik
150313.0,0,Baik
150324.0,0,Baik
150335.0,0,Baik
150343.0,0,Baik
150354.0,0,Baik
150363.0,0,Baik
150365.0,0,Baik
150377.0,0,Baik
150381.0,0,Baik
150382.0,0,Baik
150414.0,0,Baik
150418.0,0,Baik
150431.0,0,Baik
150449.0,0,Baik
150450.0,0,Baik
150473.0,0,Baik
150475.0,0,Baik
150476.0,0,Baik
150478.0,0,Baik
150488.0,0,Baik
150499.0,0,Baik
150501.0,0,Baik
150503.0,0,Baik
150518.0,0,Baik
150529.0,0,Baik
150531.0,0,Baik
150532.0,0,Baik
150535.0,0,Baik
150543.0,0,Baik
150545.0,0,Baik
150548.0,0,Baik
150552.0,0,Baik
150558.0,0,Baik
150574.0,0,Baik
150576.0,0,Baik
150577.0,0,Baik
150594.0,0,Baik
150601.0,0,Baik
150604.0,0,Baik
150618.0,0,Baik
150626.0,0,Baik
150627.0,0,Baik
150635.0,0,Baik
150648.0,0,Baik
150649.0,0,Baik
150650.0,0,Baik
150651.0,0,Baik
150652.0,0,Baik
150657.0,0,Baik
150659.0,0,Baik
150666.0,0,Baik
150667.0,0,Baik
150680.0,0,Baik
150698.0,0,Baik
150700.0,0,Baik
150713.0,0,Baik
150715.0,0,Baik
150718.0,0,Baik
150724.0,0,Baik
150731.0,0,Baik
150734.0,0,Baik
150738.0,0,Baik
150744.0,0,Baik
150745.0,0,Baik
150746.0,0,Baik
150749.0,0,Baik
150750.0,0,Baik
150753.0,0,Baik
150759.0,0,Baik
150762.0,0,Baik
150764.0,0,Baik
150782.0,0,Baik
150784.0,0,Baik
150785.0,0,Baik
150786.0,0,Baik
150789.0,0,Baik
150802.0,0,Baik
150809.0,0,Baik
150810.0,0,Baik
150817.0,0,Baik
150820.0,0,Baik
150822.0,0,Baik
150845.0,0,Baik
150846.0,0,Baik
150854.0,0,Baik
150858.0,0,Baik
150866.0,0,Baik
150869.0,0,Baik
150874.0,0,Baik
150887.0,0,Baik
150889.0,0,Baik
150892.0,0,Baik
150896.0,0,Baik
150901.0,0,Baik
150914.0,0,Baik
150918.0,0,Baik
150919.0,0,Baik
150929.0,0,Baik
150935.0,0,Baik
150941.0,0,Baik
150949.0,0,Baik
150950.0,0,Baik
150951.0,0,Baik
150952.0,0,Baik
150980.0,0,Baik
150981.0,0,Baik
150986.0,0,Baik
150987.0,0,Baik
151004.0,0,Baik
151005.0,0,Baik
151010.0,0,Baik
151012.0,0,Baik
151016.0,0,Baik
151021.0,0,Baik
151022.0,0,Baik
151023.0,0,Baik
151024.0,0,Baik
151035.0,0,Baik
151036.0,0,Baik
151039.0,0,Baik
151041.0,0,Baik
151043.0,0,Baik
151052.0,0,Baik
151058.0,0,Baik
151065.0,0,Baik
151066.0,0,Baik
151067.0,0,Baik
151069.0,0,Baik
151070.0,0,Baik
151080.0,0,Baik
151090.0,0,Baik
151092.0,0,Baik
151100.0,0,Baik
151108.0,0,Baik
151113.0,0,Baik
151119.0,0,Baik
151131.0,0,Baik
151145.0,0,Baik
151147.0,0,Baik
151148.0,0,Baik
151149.0,0,Baik
151153.0,0,Baik
151158.0,0,Baik
151167.0,0,Baik
151169.0,0,Baik
151185.0,0,Baik
151186.0,0,Baik
151187.0,0,Baik
151203.0,0,Baik
151206.0,0,Baik
151213.0,0,Baik
151237.0,0,Baik
151254.0,0,Baik
151255.0,0,Baik
151264.0,0,Baik
151266.0,0,Baik
151267.0,0,Baik
151270.0,0,Baik
151286.0,0,Baik
151288.0,0,Baik
151289.0,0,Baik
151290.0,0,Baik
151303.0,0,Baik
151304.0,0,Baik
151308.0,0,Baik
151315.0,0,Baik
151324.0,0,Baik
151329.0,0,Baik
151335.0,0,Baik
151343.0,0,Baik
151347.0,0,Baik
151348.0,0,Baik
151357.0,0,Baik
151366.0,0,Baik
151372.0,0,Baik
151374.0,0,Baik
151394.0,0,Baik
151395.0,0,Baik
151403.0,0,Baik
151410.0,0,Baik
151412.0,0,Baik
151419.0,0,Baik
151443.0,0,Baik
151464.0,0,Baik
151466.0,0,Baik
151467.0,0,Baik
151476.0,0,Baik
151480.0,0,Baik
151481.0,0,Baik
151486.0,0,Baik
151487.0,0,Baik
151490.0,0,Baik
151498.0,0,Baik
151500.0,0,Baik
151504.0,0,Baik
151516.0,0,Baik
151519.0,0,Baik
151528.0,0,Baik
151529.0,0,Baik
151539.0,0,Baik
151540.0,0,Baik
151556.0,0,Baik
151558.0,0,Baik
151559.0,0,Baik
151581.0,0,Baik
151586.0,0,Baik
151589.0,0,Baik
151603.0,0,Baik
151604.0,0,Baik
151610.0,0,Baik
151637.0,0,Baik
151652.0,0,Baik
151654.0,0,Baik
151667.0,0,Baik
151668.0,0,Baik
151669.0,0,Baik
151678.0,0,Baik
151697.0,0,Baik
151706.0,0,Baik
151729.0,0,Baik
151730.0,0,Baik
151737.0,0,Baik
151744.0,0,Baik
151756.0,0,Baik
151785.0,0,Baik
151800.0,0,Baik
151801.0,0,Baik
151821.0,0,Baik
151822.0,0,Baik
151834.0,0,Baik
151845.0,0,Baik
151846.0,0,Baik
151847.0,0,Baik
151848.0,0,Baik
151859.0,0,Baik
151872.0,0,Baik
151875.0,0,Baik
151883.0,0,Baik
151888.0,0,Baik
151895.0,0,Baik
151896.0,0,Baik
151900.0,0,Baik
151913.0,0,Baik
151920.0,0,Baik
151928.0,0,Baik
151933.0,0,Baik
151934.0,0,Baik
151948.0,0,Baik
151951.0,0,Baik
151963.0,0,Baik
151964.0,0,Baik
151965.0,0,Baik
151966.0,0,Baik
151974.0,0,Baik
151975.0,0,Baik
151978.0,0,Baik
151982.0,0,Baik
151993.0,0,Baik
152002.0,0,Baik
152005.0,0,Baik
152017.0,0,Baik
152020.0,0,Baik
152039.0,0,Baik
152047.0,0,Baik
152064.0,0,Baik
152071.0,0,Baik
152076.0,0,Baik
152088.0,0,Baik
152091.0,0,Baik
152093.0,0,Baik
152100.0,0,Baik
152107.0,0,Baik
152115.0,0,Baik
152119.0,0,Baik
152123.0,0,Baik
152129.0,0,Baik
152140.0,0,Baik
152141.0,0,Baik
152142.0,0,Baik
152148.0,0,Baik
152170.0,0,Baik
152171.0,0,Baik
152176.0,0,Baik
152186.0,0,Baik
152192.0,0,Baik
152204.0,0,Baik
152215.0,0,Baik
152220.0,0,Baik
152230.0,0,Baik
152256.0,0,Baik
152265.0,0,Baik
152266.0,0,Baik
152268.0,0,Baik
152272.0,0,Baik
152286.0,0,Baik
152299.0,0,Baik
152305.0,0,Baik
152324.0,0,Baik
152329.0,0,Baik
152355.0,0,Baik
152356.0,0,Baik
152365.0,0,Baik
152369.0,0,Baik
152373.0,0,Baik
152374.0,0,Baik
152383.0,0,Baik
152395.0,0,Baik
152403.0,0,Baik
152404.0,0,Baik
152406.0,0,Baik
152425.0,0,Baik
152437.0,0,Baik
152438.0,0,Baik
152442.0,0,Baik
152460.0,0,Baik
152461.0,0,Baik
152462.0,0,Baik
152472.0,0,Baik
152473.0,0,Baik
152477.0,0,Baik
152506.0,0,Baik
152522.0,0,Baik
152530.0,0,Baik
152535.0,0,Baik
152543.0,0,Baik
152548.0,0,Baik
152556.0,0,Baik
152562.0,0,Baik
152563.0,0,Baik
152565.0,0,Baik
152591.0,0,Baik
152593.0,0,Baik
152612.0,0,Baik
152619.0,0,Baik
152627.0,0,Baik
152628.0,0,Baik
152632.0,0,Baik
152638.0,0,Baik
152646.0,0,Baik
152662.0,0,Baik
152679.0,0,Baik
152680.0,0,Baik
152699.0,0,Baik
152703.0,0,Baik
152717.0,0,Baik
152720.0,0,Baik
152721.0,0,Baik
152735.0,0,Baik
152736.0,0,Baik
152739.0,0,Baik
152755.0,0,Baik
152769.0,0,Baik
152785.0,0,Baik
152788.0,0,Baik
152791.0,0,Baik
152808.0,0,Baik
152815.0,0,Baik
152816.0,0,Baik
152817.0,0,Baik
152818.0,0,Baik
152819.0,0,Baik
152820.0,0,Baik
152823.0,0,Baik
152831.0,0,Baik
152832.0,0,Baik
152833.0,0,Baik
152835.0,0,Baik
152838.0,0,Baik
152846.0,0,Baik
152862.0,0,Baik
152864.0,0,Baik
152865.0,0,Baik
152871.0,0,Baik
152874.0,0,Baik
152875.0,0,Baik
152876.0,0,Baik
152877.0,0,Baik
152881.0,0,Baik
152892.0,0,Baik
152908.0,0,Baik
152909.0,0,Baik
152915.0,0,Baik
152916.0,0,Baik
152923.0,0,Baik
152932.0,0,Baik
152934.0,0,Baik
152936.0,0,Baik
152948.0,0,Baik
152951.0,0,Baik
152956.0,0,Baik
152963.0,0,Baik
152964.0,0,Baik
152978.0,0,Baik
152980.0,0,Baik
152986.0,0,Baik
153001.0,0,Baik
153002.0,0,Baik
153007.0,0,Baik
153009.0,0,Baik
153017.0,0,Baik
153018.0,0,Baik
153022.0,0,Baik
153027.0,0,Baik
153032.0,0,Baik
153033.0,0,Baik
153034.0,0,Baik
153037.0,0,Baik
153051.0,0,Baik
153052.0,0,Baik
153057.0,0,Baik
153067.0,0,Baik
153084.0,0,Baik
153088.0,0,Baik
153089.0,0,Baik
153093.0,0,Baik
153094.0,0,Baik
153095.0,0,Baik
153105.0,0,Baik
153108.0,0,Baik
153110.0,0,Baik
153119.0,0,Baik
153135.0,0,Baik
153139.0,0,Baik
153146.0,0,Baik
153154.0,0,Baik
153185.0,0,Baik
153195.0,0,Baik
153196.0,0,Baik
153198.0,0,Baik
153202.0,0,Baik
153203.0,0,Baik
153209.0,0,Baik
153223.0,0,Baik
153224.0,0,Baik
153227.0,0,Baik
153230.0,0,Baik
153233.0,0,Baik
153234.0,0,Baik
153235.0,0,Baik
153243.0,0,Baik
153263.0,0,Baik
153269.0,0,Baik
153272.0,0,Baik
153276.0,0,Baik
153279.0,0,Baik
153291.0,0,Baik
153311.0,0,Baik
153328.0,0,Baik
153330.0,0,Baik
153341.0,0,Baik
153345.0,0,Baik
153393.0,0,Baik
153394.0,0,Baik
153395.0,0,Baik
153420.0,0,Baik
153428.0,0,Baik
153432.0,0,Baik
153449.0,0,Baik
153458.0,0,Baik
153459.0,0,Baik
153472.0,0,Baik
153475.0,0,Baik
153479.0,0,Baik
153480.0,0,Baik
153490.0,0,Baik
153491.0,0,Baik
153501.0,0,Baik
153502.0,0,Baik
153507.0,0,Baik
153513.0,0,Baik
153514.0,0,Baik
153519.0,0,Baik
153520.0,0,Baik
153556.0,0,Baik
153577.0,0,Baik
153582.0,0,Baik
153594.0,0,Baik
153595.0,0,Baik
153598.0,0,Baik
153601.0,0,Baik
153625.0,0,Baik
153641.0,0,Baik
153654.0,0,Baik
153676.0,0,Baik
153681.0,0,Baik
153704.0,0,Baik
153706.0,0,Baik
153710.0,0,Baik
153720.0,0,Baik
153734.0,0,Baik
153738.0,0,Baik
153743.0,0,Baik
153748.0,0,Baik
153756.0,0,Baik
153757.0,0,Baik
153759.0,0,Baik
153764.0,0,Baik
153782.0,0,Baik
153796.0,0,Baik
153802.0,0,Baik
153809.0,0,Baik
153810.0,0,Baik
153817.0,0,Baik
153821.0,0,Baik
153823.0,0,Baik
153830.0,0,Baik
153834.0,0,Baik
153839.0,0,Baik
153842.0,0,Baik
153847.0,0,Baik
153855.0,0,Baik
153873.0,0,Baik
153875.0,0,Baik
153882.0,0,Baik
153884.0,0,Baik
153885.0,0,Baik
153886.0,0,Baik
153890.0,0,Baik
153892.0,0,Baik
153897.0,0,Baik
153898.0,0,Baik
153901.0,0,Baik
153924.0,0,Baik
153928.0,0,Baik
153929.0,0,Baik
153949.0,0,Baik
153979.0,0,Baik
153980.0,0,Baik
153981.0,0,Baik
154010.0,0,Baik
154015.0,0,Baik
154039.0,0,Baik
154043.0,0,Baik
154044.0,0,Baik
154046.0,0,Baik
154047.0,0,Baik
154058.0,0,Baik
154060.0,0,Baik
154065.0,0,Baik
154083.0,0,Baik
154100.0,0,Baik
154108.0,0,Baik
154120.0,0,Baik
154121.0,0,Baik
154122.0,0,Baik
154128.0,0,Baik
154137.0,0,Baik
154143.0,0,Baik
154151.0,0,Baik
154158.0,0,Baik
154176.0,0,Baik
154184.0,0,Baik
154191.0,0,Baik
154215.0,0,Baik
154216.0,0,Baik
154220.0,0,Baik
154222.0,0,Baik
154227.0,0,Baik
154241.0,0,Baik
154243.0,0,Baik
154244.0,0,Baik
154254.0,0,Baik
154264.0,0,Baik
154265.0,0,Baik
154268.0,0,Baik
154269.0,0,Baik
154299.0,0,Baik
154307.0,0,Baik
154315.0,0,Baik
154325.0,0,Baik
154327.0,0,Baik
154332.0,0,Baik
154346.0,0,Baik
154347.0,0,Baik
154353.0,0,Baik
154369.0,0,Baik
154376.0,0,Baik
154377.0,0,Baik
154379.0,0,Baik
154389.0,0,Baik
154402.0,0,Baik
154403.0,0,Baik
154416.0,0,Baik
154428.0,0,Baik
154430.0,0,Baik
154442.0,0,Baik
154447.0,0,Baik
154468.0,0,Baik
154470.0,0,Baik
154473.0,0,Baik
154480.0,0,Baik
154486.0,0,Baik
154500.0,0,Baik
154507.0,0,Baik
154529.0,0,Baik
154549.0,0,Baik
154557.0,0,Baik
154571.0,0,Baik
154578.0,0,Baik
154580.0,0,Baik
154591.0,0,Baik
154611.0,0,Baik
154623.0,0,Baik
154650.0,0,Baik
154655.0,0,Baik
154659.0,0,Baik
154680.0,0,Baik
154681.0,0,Baik
154690.0,0,Baik
154711.0,0,Baik
154712.0,0,Baik
154722.0,0,Baik
154731.0,0,Baik
154747.0,0,Baik
154749.0,0,Baik
154750.0,0,Baik
154760.0,0,Baik
154763.0,0,Baik
154786.0,0,Baik
154788.0,0,Baik
154792.0,0,Baik
154807.0,0,Baik
154812.0,0,Baik
154818.0,0,Baik
154819.0,0,Baik
154824.0,0,Baik
154839.0,0,Baik
154840.0,0,Baik
154843.0,0,Baik
154847.0,0,Baik
154849.0,0,Baik
154850.0,0,Baik
154851.0,0,Baik
154853.0,0,Baik
154858.0,0,Baik
154868.0,0,Baik
154871.0,0,Baik
154877.0,0,Baik
154916.0,0,Baik
154920.0,0,Baik
154922.0,0,Baik
154924.0,0,Baik
154933.0,0,Baik
154942.0,0,Baik
154955.0,0,Baik
154957.0,0,Baik
154966.0,0,Baik
154971.0,0,Baik
154972.0,0,Baik
154973.0,0,Baik
154974.0,0,Baik
154979.0,0,Baik
154982.0,0,Baik
154990.0,0,Baik
154991.0,0,Baik
154994.0,0,Baik
154995.0,0,Baik
155009.0,0,Baik
155014.0,0,Baik
155017.0,0,Baik
155018.0,0,Baik
155019.0,0,Baik
155020.0,0,Baik
155027.0,0,Baik
155034.0,0,Baik
155047.0,0,Baik
155049.0,0,Baik
155052.0,0,Baik
155053.0,0,Baik
155059.0,0,Baik
155060.0,0,Baik
155069.0,0,Baik
155077.0,0,Baik
155078.0,0,Baik
155086.0,0,Baik
155088.0,0,Baik
155094.0,0,Baik
155099.0,0,Baik
155100.0,0,Baik
155116.0,0,Baik
155117.0,0,Baik
155119.0,0,Baik
155120.0,0,Baik
155133.0,0,Baik
155135.0,0,Baik
155141.0,0,Baik
155144.0,0,Baik
155145.0,0,Baik
155174.0,0,Baik
155194.0,0,Baik
155196.0,0,Baik
155204.0,0,Baik
155232.0,0,Baik
155240.0,0,Baik
155246.0,0,Baik
155254.0,0,Baik
155267.0,0,Baik
155273.0,0,Baik
155274.0,0,Baik
155283.0,0,Baik
155296.0,0,Baik
155312.0,0,Baik
155318.0,0,Baik
155322.0,0,Baik
155323.0,0,Baik
155329.0,0,Baik
155342.0,0,Baik
155346.0,0,Baik
155366.0,0,Baik
155369.0,0,Baik
155372.0,0,Baik
155378.0,0,Baik
155382.0,0,Baik
155390.0,0,Baik
155401.0,0,Baik
155428.0,0,Baik
155443.0,0,Baik
155445.0,0,Baik
155450.0,0,Baik
155452.0,0,Baik
155453.0,0,Baik
155480.0,0,Baik
155482.0,0,Baik
155484.0,0,Baik
155485.0,0,Baik
155496.0,0,Baik
155497.0,0,Baik
155531.0,0,Baik
155541.0,0,Baik
155547.0,0,Baik
155550.0,0,Baik
155551.0,0,Baik
155565.0,0,Baik
155567.0,0,Baik
155569.0,0,Baik
155573.0,0,Baik
155575.0,0,Baik
155581.0,0,Baik
155591.0,0,Baik
155593.0,0,Baik
155594.0,0,Baik
155610.0,0,Baik
155623.0,0,Baik
155624.0,0,Baik
155629.0,0,Baik
155638.0,0,Baik
155650.0,0,Baik
155652.0,0,Baik
155687.0,0,Baik
155697.0,0,Baik
155715.0,0,Baik
155718.0,0,Baik
155719.0,0,Baik
155723.0,0,Baik
155730.0,0,Baik
155731.0,0,Baik
155737.0,0,Baik
155738.0,0,Baik
155740.0,0,Baik
155742.0,0,Baik
155755.0,0,Baik
155766.0,0,Baik
155768.0,0,Baik
155771.0,0,Baik
155803.0,0,Baik
155808.0,0,Baik
155809.0,0,Baik
155812.0,0,Baik
155820.0,0,Baik
155832.0,0,Baik
155841.0,0,Baik
155847.0,0,Baik
155848.0,0,Baik
155855.0,0,Baik
155886.0,0,Baik
155893.0,0,Baik
155905.0,0,Baik
155910.0,0,Baik
155912.0,0,Baik
155919.0,0,Baik
155921.0,0,Baik
155937.0,0,Baik
155939.0,0,Baik
155950.0,0,Baik
155987.0,0,Baik
155988.0,0,Baik
156005.0,0,Baik
156006.0,0,Baik
156010.0,0,Baik
156018.0,0,Baik
156021.0,0,Baik
156026.0,0,Baik
156030.0,0,Baik
156033.0,0,Baik
156038.0,0,Baik
156041.0,0,Baik
156049.0,0,Baik
156050.0,0,Baik
156068.0,0,Baik
156069.0,0,Baik
156087.0,0,Baik
156088.0,0,Baik
156095.0,0,Baik
156104.0,0,Baik
156107.0,0,Baik
156108.0,0,Baik
156111.0,0,Baik
156119.0,0,Baik
156123.0,0,Baik
156140.0,0,Baik
156149.0,0,Baik
156161.0,0,Baik
156180.0,0,Baik
156186.0,0,Baik
156189.0,0,Baik
156194.0,0,Baik
156200.0,0,Baik
156213.0,0,Baik
156214.0,0,Baik
156228.0,0,Baik
156234.0,0,Baik
156236.0,0,Baik
156243.0,0,Baik
156256.0,0,Baik
156268.0,0,Baik
156269.0,0,Baik
156270.0,0,Baik
156274.0,0,Baik
156290.0,0,Baik
156291.0,0,Baik
156292.0,0,Baik
156298.0,0,Baik
156301.0,0,Baik
156302.0,0,Baik
156309.0,0,Baik
156355.0,0,Baik
156365.0,0,Baik
156367.0,0,Baik
156372.0,0,Baik
156376.0,0,Baik
156377.0,0,Baik
156389.0,0,Baik
156400.0,0,Baik
156404.0,0,Baik
156405.0,0,Baik
156426.0,0,Baik
156427.0,0,Baik
156429.0,0,Baik
156430.0,0,Baik
156431.0,0,Baik
156432.0,0,Baik
156449.0,0,Baik
156463.0,0,Baik
156464.0,0,Baik
156478.0,0,Baik
156492.0,0,Baik
156508.0,0,Baik
156509.0,0,Baik
156517.0,0,Baik
156526.0,0,Baik
156527.0,0,Baik
156538.0,0,Baik
156542.0,0,Baik
156543.0,0,Baik
156555.0,0,Baik
156556.0,0,Baik
156561.0,0,Baik
156563.0,0,Baik
156564.0,0,Baik
156567.0,0,Baik
156570.0,0,Baik
156581.0,0,Baik
156594.0,0,Baik
156597.0,0,Baik
156600.0,0,Baik
156601.0,0,Baik
156627.0,0,Baik
156629.0,0,Baik
156642.0,0,Baik
156644.0,0,Baik
156663.0,0,Baik
156674.0,0,Baik
156688.0,0,Baik
156696.0,0,Baik
156707.0,0,Baik
156723.0,0,Baik
156728.0,0,Baik
156731.0,0,Baik
156732.0,0,Baik
156733.0,0,Baik
156768.0,0,Baik
156773.0,0,Baik
156782.0,0,Baik
156815.0,0,Baik
156837.0,0,Baik
156854.0,0,Baik
156861.0,0,Baik
156862.0,0,Baik
156878.0,0,Baik
156903.0,0,Baik
156910.0,0,Baik
156925.0,0,Baik
156933.0,0,Baik
156952.0,0,Baik
156953.0,0,Baik
156963.0,0,Baik
156965.0,0,Baik
156989.0,0,Baik
156994.0,0,Baik
156996.0,0,Baik
157005.0,0,Baik
157011.0,0,Baik
157046.0,0,Baik
157058.0,0,Baik
157061.0,0,Baik
157065.0,0,Baik
157066.0,0,Baik
157067.0,0,Baik
157090.0,0,Baik
157091.0,0,Baik
157096.0,0,Baik
157101.0,0,Baik
157104.0,0,Baik
157109.0,0,Baik
157116.0,0,Baik
157120.0,0,Baik
157121.0,0,Baik
157124.0,0,Baik
157125.0,0,Baik
157132.0,0,Baik
157153.0,0,Baik
157157.0,0,Baik
157159.0,0,Baik
157168.0,0,Baik
157189.0,0,Baik
157195.0,0,Baik
157203.0,0,Baik
157210.0,0,Baik
157212.0,0,Baik
157220.0,0,Baik
157239.0,0,Baik
157241.0,0,Baik
157246.0,0,Baik
157247.0,0,Baik
157252.0,0,Baik
157253.0,0,Baik
157265.0,0,Baik
157291.0,0,Baik
157292.0,0,Baik
157301.0,0,Baik
157306.0,0,Baik
157312.0,0,Baik
157314.0,0,Baik
157332.0,0,Baik
157333.0,0,Baik
157337.0,0,Baik
157345.0,0,Baik
157347.0,0,Baik
157363.0,0,Baik
157376.0,0,Baik
157382.0,0,Baik
157397.0,0,Baik
157409.0,0,Baik
157411.0,0,Baik
157422.0,0,Baik
157428.0,0,Baik
157434.0,0,Baik
157442.0,0,Baik
157446.0,0,Baik
157456.0,0,Baik
157465.0,0,Baik
157469.0,0,Baik
157482.0,0,Baik
157497.0,0,Baik
157507.0,0,Baik
157510.0,0,Baik
157515.0,0,Baik
157529.0,0,Baik
157530.0,0,Baik
